,id,Recipient (video or comment),comment
541,Ugw26jnUcsgV8jl4Ph54AaABAg.8WCuqgTyfGh8qm1VIPBQoN,Ugw26jnUcsgV8jl4Ph54AaABAg,pos si broooooooooo
542,Ugw26jnUcsgV8jl4Ph54AaABAg.8WCuqgTyfGh8oQ4fg7M_oY,Ugw26jnUcsgV8jl4Ph54AaABAg,Sii
543,Ugw26jnUcsgV8jl4Ph54AaABAg.8WCuqgTyfGh8nyq3RPeRQm,Ugw26jnUcsgV8jl4Ph54AaABAg,Pamela Berroeta  y gual yo
544,Ugw26jnUcsgV8jl4Ph54AaABAg.8WCuqgTyfGh8nPIrUx4Lea,Ugw26jnUcsgV8jl4Ph54AaABAg,Obio
545,Ugw26jnUcsgV8jl4Ph54AaABAg.8WCuqgTyfGh8mERoATOUe8,Ugw26jnUcsgV8jl4Ph54AaABAg,Wueon
546,UgxS6-8MiN2tmiq6opl4AaABAg,-8lGCTFGEJs,me gusta el ico
547,Ugypf1kjesF_iC9r1KJ4AaABAg,-8lGCTFGEJs,Estoy aqui por Tarea de Etimologias :'u
548,Ugypf1kjesF_iC9r1KJ4AaABAg.8W3ip8176vd8WDCyZRdmeQ,Ugypf1kjesF_iC9r1KJ4AaABAg,pinche toni k pez :v
549,UgyRhm8p1EDsRb4YlzZ4AaABAg,-8lGCTFGEJs,mi profesor muestra tus vídeos y yo tambien los veo =)
550,UgxS_81m4rMfmLVx4HR4AaABAg,-8lGCTFGEJs,Jajaja 01 :35
551,UgwVuHueVAYoG4ZWcKx4AaABAg,-8lGCTFGEJs,justo estoy estudiando para un examen de mañana siempre a ultima hora
552,UggR5lAcSr5DzngCoAEC,-8lGCTFGEJs,A mi hija igual
553,UghWxR6OhdJ1KngCoAEC,-8lGCTFGEJs,"Demasiado simple, faltó Neoptólemo, Creúsa, Lavinia, Amulio (antes), Marte, Rea Silvia, Ascanio, Príamo, Numitor, Alba Longa, Latino, latinos, itálicos, indoeuropeos, etruscos y más."
554,UghWxR6OhdJ1KngCoAEC.8VNaTU5e8BC9ifhYiCJ4xs,UghWxR6OhdJ1KngCoAEC,de hecho está es la versión más completa que existe.. digno de History Channel.
555,UghWxR6OhdJ1KngCoAEC.8VNaTU5e8BC8qm1aM9aK8u,UghWxR6OhdJ1KngCoAEC,men pos si@H 97
556,UghWxR6OhdJ1KngCoAEC.8VNaTU5e8BC8l7_pYs6T3-,UghWxR6OhdJ1KngCoAEC,"Men es una síntesis de la historia de Roma para niños, no tema de informe final de geografía para la universidad"
557,Ugij22mEwxfjkXgCoAEC,-8lGCTFGEJs,quienes fundaron roma
558,Ugij22mEwxfjkXgCoAEC.8TYMReOMMXe8ZMLOWyq_Yl,Ugij22mEwxfjkXgCoAEC,romulo y remo
559,UghcJcjs5h7RjXgCoAEC,-8lGCTFGEJs,genial me sirvio mucho
560,Ugh8CIXaYNbSkHgCoAEC,-8lGCTFGEJs,"MUY INTERESANTES VÍDEOS, GRACIAS POR SU VALIOSO APORTE"
561,UggiO9gkkTkLBHgCoAEC,-8lGCTFGEJs,"Me sirvió mucho!! aunque estaría bueno que junten toda esa historia con la parte de Roma, y su república, imperio, etc. Asi se ve todo de una n.n/"
562,UggiO9gkkTkLBHgCoAEC.8T6XAMveneC9iffkBZiKzG,UggiO9gkkTkLBHgCoAEC,no mienta señora..
563,UggiO9gkkTkLBHgCoAEC.8T6XAMveneC94f8WmOv413,UggiO9gkkTkLBHgCoAEC,si
564,UggiO9gkkTkLBHgCoAEC.8T6XAMveneC9-Z21c-bWTm,UggiO9gkkTkLBHgCoAEC,SI WEY ES LA NETA POR QUE A MI ME SIRVIO EN EL EXAMEN O PRUEBA ENCERIO LOAMO
565,UgiiFNs8h41rSHgCoAEC,-8lGCTFGEJs,Excelente
566,UghQubLG0_kDTHgCoAEC,-8lGCTFGEJs,Este video explica muy bien el imperio de roma
567,UghtspaPuYHgfngCoAEC,-8lGCTFGEJs,"Hola Gracias me sirvio para mi Tarea solamente te falto mensionar que Romulo nombro a Roma en Honor a su hermano Remo, Roma."
568,UghJI6vF8-qyd3gCoAEC,-8lGCTFGEJs,os ha gustado no a mi tanbien me agutado
569,UggvCxj_CTPD53gCoAEC,-8lGCTFGEJs,chulo chulo chulo chul chulo chulo chulo chulo chulo chulo chulo chulo chulo
570,Ugg7jZ8Mir3JMngCoAEC,-8lGCTFGEJs,Amo sus videos!!! Muchas gracias <3
571,UgjI2NVgBrnkYngCoAEC,-8lGCTFGEJs,marte : DIOS de la guerra/ entonces si exisian esos dioses?
572,Ugj0RGp-6bIXO3gCoAEC,-8lGCTFGEJs,"venus era dios/a cierto?? y si tenia un hijo, entonces venus si existió?"
573,Ugg4OcgQFwHSXHgCoAEC,-8lGCTFGEJs,Me has salvado de un examen sobre Roma!!!!Muchas gracias!
574,Ugg4OcgQFwHSXHgCoAEC.8QoIYN1X6d49SFl4x--Cbp,Ugg4OcgQFwHSXHgCoAEC,A mí también jajja
575,Ugg4OcgQFwHSXHgCoAEC.8QoIYN1X6d48ykjm0FGUMs,Ugg4OcgQFwHSXHgCoAEC,A mi igual XD
576,UgwGZvcw8HVT-UaQHeB4AaABAg,-8lGCTFGEJs,esta muy pero que muy bien  emoji_thumbs_up  emoji_thumbs_up  emoji_thumbs_up  emoji_thumbs_up  emoji_thumbs_up  emoji_thumbs_up  emoji_thumbs_up  emoji_beaming_face_with_smiling_eyes  emoji_beaming_face_with_smiling_eyes  emoji_beaming_face_with_smiling_eyes  emoji_beaming_face_with_smiling_eyes  emoji_beaming_face_with_smiling_eyes  emoji_beaming_face_with_smiling_eyes  emoji_beaming_face_with_smiling_eyes  emoji_beaming_face_with_smiling_eyes  emoji_beaming_face_with_smiling_eyes 
577,UghmUak5xZAFNngCoAEC,-8lGCTFGEJs,a mi tamvien me encantan tus videos
578,UghmUak5xZAFNngCoAEC.8Pd17cKmC6g8ZIgkL3fS1M,UghmUak5xZAFNngCoAEC,Maria Villalovos También* :'v
579,UggBLiYd6r3RDXgCoAEC,-8lGCTFGEJs,Muy buen video! muy didáctico y bien explicado!
580,UghVv39XL6j-o3gCoAEC,-8lGCTFGEJs,Pero madre mia willy
581,UgjnvVjC2nBb3ngCoAEC,-8lGCTFGEJs,bueno
582,Ugi8s7VbybhCbHgCoAEC,-8lGCTFGEJs,antes este vídeo era uno dde 30 minutos?? o es mi idea :(
583,Ugi8s7VbybhCbHgCoAEC.8Lt6HzUxES99ifhxjJKhy4,Ugi8s7VbybhCbHgCoAEC,es la versión reducida del resumen del resumen del resumen del resumen del resumen
584,UggGqX5dJm7TD3gCoAEC,-8lGCTFGEJs,Video 100% Bueno y CRACK
585,UgjWI_m4IcYhkXgCoAEC,-8lGCTFGEJs,esto lo vi en mi escuela y me gusta
586,Ughn9ohdeiP9C3gCoAEC,-8lGCTFGEJs,esta muy bueno el video
587,Ughn9ohdeiP9C3gCoAEC.8LOWqX8qeXO8P0XDVpeI4a,Ughn9ohdeiP9C3gCoAEC,"Gracias! Nos encanta que te encanten los videos!! Ahora necesitamos que nos ayudes para poder hacer más videos como estos!! Si quieres, puedes ingresar en el link a continuación y descargar toda la serie de Ciencia e Historia: https://vimeo.com/ondemand/exploradoresdelahistoria
¡¡Cada 1000 descargas haremos nuevos videos!! Y tú podrás ver y compartir los videos con amigos y familia cuantas veces desees!!"
588,UgiaS2CBn4A-6XgCoAEC,-8lGCTFGEJs,me sirvio para la prueba de mañana
589,UgiaS2CBn4A-6XgCoAEC.8LJZl1t9pm58ku7T-jh3t3,UgiaS2CBn4A-6XgCoAEC,Alguien sabe donde ? Esta apuntando el dedo de la intro
590,UgiaS2CBn4A-6XgCoAEC.8LJZl1t9pm58_5Eqsuhtjz,UgiaS2CBn4A-6XgCoAEC,ati tambien te dejan pruaba
591,UgiaS2CBn4A-6XgCoAEC.8LJZl1t9pm58Y3_iZMlce8,UgiaS2CBn4A-6XgCoAEC,Richard Josue Duval Moreira igual  emoji_face_with_tears_of_joy 
592,UgiaS2CBn4A-6XgCoAEC.8LJZl1t9pm58P0XNP0XLX2,UgiaS2CBn4A-6XgCoAEC,"Gracias! Nos encanta que te encanten los videos!! Ahora necesitamos que nos ayudes para poder hacer más videos como estos!! Si quieres, puedes ingresar en el link a continuación y descargar toda la serie de Ciencia e Historia: https://vimeo.com/ondemand/exploradoresdelahistoria
¡¡Cada 1000 descargas haremos nuevos videos!! Y tú podrás ver y compartir los videos con amigos y familia cuantas veces desees!!"
593,Ugi7-giUYjCW6ngCoAEC,-8lGCTFGEJs,:v
594,Ugi7-giUYjCW6ngCoAEC.8Kz1s285nCi8iVGzD0F_vr,Ugi7-giUYjCW6ngCoAEC,ファストネム  ablas español o que :l
595,Ugi7-giUYjCW6ngCoAEC.8Kz1s285nCi8ZIgbkcM9g6,Ugi7-giUYjCW6ngCoAEC,ファストネム v:
596,UgjBl_EkDjAsYngCoAEC,-8lGCTFGEJs,Me sirve para estudiar
597,UgiNGIpCcGgMPXgCoAEC,-8lGCTFGEJs,Curiosamente
598,UgiNGIpCcGgMPXgCoAEC.8KfqFaKKmNL8LZLgHqPv61,UgiNGIpCcGgMPXgCoAEC,"Nos encanta que te encanten los videos!! Es bonito saber que te sirven y te ayudan tanto!!Ahora necesitamos que nos ayudes para poder hacer más videos como estos!! Si quieres, puedes ingresar en el link a continuación y descargar toda la serie de 16 capítulos completos por solo 7 dólares: https://vimeo.com/ondemand/exploradoresdelahistoria
¡¡Cada 1000 descargas haremos nuevos videos!! Y tú podrás ver y compartir los videos con amigos y familia cuantas veces desees!!"
599,UghXWz2kLCHW7XgCoAEC,-8lGCTFGEJs,Me ayudo mucho en mis tareas nwn
600,Ughhi2Ez1qd0EXgCoAEC,-8lGCTFGEJs,QUE DIBERTIDO SHAKIRA CANTA LINDO ME ENCANTA SUS DETALLES ESO SI ES INFANTIL SUS DETALLES LINDOS
601,UgjfcYAuCTtSQHgCoAEC,-8lGCTFGEJs,Por favor sube La llegada de los bárbaros a Roma
602,UgiGC0VtG7y9_ngCoAEC,-8lGCTFGEJs,muy bueno me sirvió muchisimo
603,UgiOTliwRrrCE3gCoAEC,-8lGCTFGEJs,Oye me sirve para mañana e
604,UggHGUpWas-k4XgCoAEC,-8lGCTFGEJs,me encanta tus videos amigo don muy interesante y explican muy bien todo felicidades
605,Uggb6S3l5O-bQngCoAEC,-8lGCTFGEJs,me ayudo en mi prueba
606,Uggb6S3l5O-bQngCoAEC.8HzGJ3c4Ik58L_hQh2J-_o,Uggb6S3l5O-bQngCoAEC,"Nos encanta que te encanten los videos!! Es bonito saber que te sirven y te ayudan tanto!!Ahora necesitamos que nos ayudes para poder hacer más videos como estos!! Si quieres, puedes ingresar en el link a continuación y descargar toda la serie de 16 capítulos completos por solo 7 dólares: https://vimeo.com/ondemand/exploradoresdelahistoria
¡¡Cada 1000 descargas haremos nuevos videos!! Y tú podrás ver y compartir los videos con amigos y familia cuantas veces desees!! Cada 1000 descargas haremos por lo menos 2 videos nuevos!!"
607,Ugi-gd41_-6ScXgCoAEC,-8lGCTFGEJs,a mi tambien emoji_heart_suit  emoji_heart_suit  emoji_heart_suit 
608,Ugi-gd41_-6ScXgCoAEC.8HrQo73nPWA8W15Sgu6QLO,Ugi-gd41_-6ScXgCoAEC,Astrolab Motion  le interesa mas la plata de que nosotros aprendamos
609,Ugi-gd41_-6ScXgCoAEC.8HrQo73nPWA8VuBKef2zc1,Ugi-gd41_-6ScXgCoAEC,estos videos en mi clase de historia la maestra no muestra
610,Ugi-gd41_-6ScXgCoAEC.8HrQo73nPWA8L_hXMwa2mT,Ugi-gd41_-6ScXgCoAEC,"Nos encanta que te encanten los videos!! Es bonito saber que te sirven y te ayudan tanto!!Ahora necesitamos que nos ayudes para poder hacer más videos como estos!! Si quieres, puedes ingresar en el link a continuación y descargar toda la serie de 16 capítulos completos por solo 7 dólares: https://vimeo.com/ondemand/exploradoresdelahistoria
¡¡Cada 1000 descargas haremos nuevos videos!! Y tú podrás ver y compartir los videos con amigos y familia cuantas veces desees!! Cada 1000 descargas haremos por lo menos 2 videos nuevos!!"
611,Ughy7E6FqpM5uHgCoAEC,-8lGCTFGEJs,"muy bueno me sirvio , gracias :D"
612,UgwvmOaQi30D9bdKjGh4AaABAg,mbkO20iws80,Nice  emoji_thumbs_up 
613,UgxO4njl8AGAVCM6QMd4AaABAg,mbkO20iws80,Very nice Video sharing fren
614,UgxbKURuqPaxr5kWEJR4AaABAg,mbkO20iws80,O sadharon.
615,UgwmmM5nC_t35Ny7Aul4AaABAg,mbkO20iws80,Darun vai..
616,UgwjNPmUlC6tb6t6JFN4AaABAg,mbkO20iws80,Very good
617,Ugy-kTHT1bn37C-SM1t4AaABAg,mbkO20iws80,Sir khub vlo laglo
618,Ugh2KexGr6bSfHgCoAEC,6N2WkkM4Lfs,gud voice m8
619,Ugx5LVRI7knj9sTh4gV4AaABAg,o9JAGsajwXw,Good vid  emoji_thumbs_up 
620,Ugx5LVRI7knj9sTh4gV4AaABAg.9cWrRguYe3t9cWtyoxoVQc,Ugx5LVRI7knj9sTh4gV4AaABAg,Thanks so much for your support!
621,UgzdjRo7pWlCLhtFA9h4AaABAg,7tR10I_6YNA,What fight
622,UgxpVdw_CaoayqDSXa14AaABAg,EJofIA4m708,coole jazz musik
623,UgyB628yNOE77VVCPQh4AaABAg,EJofIA4m708,Bin ich der einzige der sich denkt wenn Remus Romulus erschlagen hätte das Rom dann Rem heißt haha
624,UgyB628yNOE77VVCPQh4AaABAg.9MWBJ11TXHH9VpHXtmOmhy,UgyB628yNOE77VVCPQh4AaABAg,yaa!
625,UgyLFY-uG1Jr5Xx38rp4AaABAg,EJofIA4m708,1. Wer sind laut Sage die Eltern der Zwillinge Romulus und Remus? 2. Auf wessen Befehl wurden die Zwillinge ausgesetzt?  3. Wer rettet die Kinder?  4. Wer schenkt ihnen ein Stück Land und warum?  5. Warum tötet Romulus seinen Bruder?
626,UgyLFY-uG1Jr5Xx38rp4AaABAg.9MCAE-SJ8kI9ZWB4qDP89d,UgyLFY-uG1Jr5Xx38rp4AaABAg,1. Mars und rea2. Amulius 3. Die diener 4.  Wer ? Weiß ich nicht. Warum ? Weil sie amulius vertrieben haben und numitor wieder ein könig gemacht haben5. Um könig zu werden
627,Ugx89MxqyyxhA0EygNN4AaABAg,EJofIA4m708,Ist jemand auf  Hans Thoma Schule?
628,UgyTUFr4Ianl6JX4sjJ4AaABAg,EJofIA4m708,Ein wort : schule
629,UgxxtH2ZA8_4njXEox14AaABAg,EJofIA4m708,Wer guckt das auch wegen Schule
630,UgxxtH2ZA8_4njXEox14AaABAg.9KLGqQfCv3h9KkFoDsJV-a,UgxxtH2ZA8_4njXEox14AaABAg,Jep
631,UgxutcYWFy2cIgrL8gJ4AaABAg,EJofIA4m708,Was geht klasse 6/7
632,UgxutcYWFy2cIgrL8gJ4AaABAg.9JwID8Y5war9T2B-ks3pkB,UgxutcYWFy2cIgrL8gJ4AaABAg,MOIN
633,UgxutcYWFy2cIgrL8gJ4AaABAg.9JwID8Y5war9PAlUHuL3xc,UgxutcYWFy2cIgrL8gJ4AaABAg,hey
634,UgxutcYWFy2cIgrL8gJ4AaABAg.9JwID8Y5war9MiXNDNrOoY,UgxutcYWFy2cIgrL8gJ4AaABAg,Moin
635,UgzRH0x3Q96SGCVvm8R4AaABAg,EJofIA4m708,was geht klasse 7.1 hehe
636,Ugy-4fV_kDgXWoZPwA54AaABAg,EJofIA4m708,Moin
637,UgyhP31oUIePBIzodOt4AaABAg,EJofIA4m708,Danke für die erklärung.
638,UgyDzGtpLaIADgX5zMF4AaABAg,EJofIA4m708,Moin
639,Ugx_2dSb-FDmJLtjY7p4AaABAg,FeiSVnKzV1w,"i do believe a lot of the Romulus and Remus story. people have been actually raised by animals like the story of Dina Sanichar, the story of the roman god mars coming down from heaven is like in the bible verse (Genesis 11:5) except god does not rape but instead looks at the sinful city of Babylon , alba longa is actually a historical place, Romulus ascending to heaven is like the story of Enoch and Elijah, in 2020 archelogies found a tomb which could be the tomb of Romulus and in 2007 they also found postholes of a ancient dwelling and they were made in about 750 BC 3 years after Rome was founded"
640,Ugxq220g2Wf3w469i9d4AaABAg,FeiSVnKzV1w,Blue: Thus begins the most etymologically significant fratricide in history. As Romulus killed his brother Remus. That's why it's called ROME and not REME.
641,UgxreBkvw_bbjCi7wWp4AaABAg,FeiSVnKzV1w,i love these
642,UgzDbccgv5MkSxNV2Px4AaABAg,FeiSVnKzV1w,"Hey, can you make a video about Icarus?"
643,UgzbxLNFFXeZpXYt0IB4AaABAg,FeiSVnKzV1w,Romulus: I'm gonna build a wall
644,Ugy6YZxp_XCa9TenX2l4AaABAg,FeiSVnKzV1w,"Guys there are many similarities in the story of Romulus and Jesus. Romulus' birth by a virgin woman, going to heaven without dying and reappearing to a person to command him to spread Rome and conquer the world echoes Jesus' story. Maybe Jesus' story was based on Romulus' story. Maybe the Israelites under the Roman rule wanted to create a story similar to the Rome's origin story with little changes to mock them....like how the Kingdom of Rome began with their King Romulus, the Kingdom of God/Israelites would begin with their King of the Jews, the Messiah, Jesus Christ whose story is very similar to the Romulus' story"
645,UgwLKU1o2pjQ20kgJ4V4AaABAg,FeiSVnKzV1w,Why not just rule together?
646,UgxfoGceX7JTUyicTpx4AaABAg,FeiSVnKzV1w,Drop pitch of voice and make it clear
647,UgwKk7NvgWAo_cvFSkR4AaABAg,FeiSVnKzV1w,Bro i have advice
648,Ugx-yg7iGa1ywb2vl4l4AaABAg,FeiSVnKzV1w,Loved this one!!
649,UgxpUd7LsBFq9o66G414AaABAg,FeiSVnKzV1w,Family drama is always the most brutal drama. Great video!
650,UgylQCAPpMhCgHycR914AaABAg,ddKbTDEniwA,"Just having the tits of the bitch in my mouth I could fight for her!, Glory of Rome!
in the meanwhile I'll be just free as an eagle..nothing more to say...I'm done"
651,UgwGaxv3w5qiyzuq7R94AaABAg,ddKbTDEniwA,"My parrents have a small model of that statue, whats the name of the Wolf."
652,UgxLrbHzTSfE-icYlql4AaABAg,ZPXBVRD79Gs,wait roman mythology NOT SCHOOL AGAIN! NOOOOOOOOOOOOOOOOOOOOOOOOOOO!
653,Ugxbo4KUpxShoxmzLo14AaABAg,ZPXBVRD79Gs,"So where are they? xD
That's their ""mother"", right? But where are they? lol jk xD"
654,UgwpkfK0NkgbuGrJN_l4AaABAg,ZPXBVRD79Gs,"Wow, sweet job. What did you use to animate?"
655,UgxlDO9XSvdgvPU69xV4AaABAg,H7Fw1zug85I,Loved it
656,Ugiwy6GKLSjWVHgCoAEC,H7Fw1zug85I,Best thing ever
657,UgxgHBVjWDLCVIq42pp4AaABAg,4UyIpwRorsI,"Gar nicht schlecht, nur ist die Tonqualität nicht so toll...."
658,UgxgHBVjWDLCVIq42pp4AaABAg.9PBDmzuFBo19RVaB_Td3DC,UgxgHBVjWDLCVIq42pp4AaABAg,Danke. Das war mein erstes Video. Der Ton hätte lauter sein können. Bei den anderen ist es besser geworden.
659,UgygwJkeR51F0ah4fyl4AaABAg,4UyIpwRorsI,Voll gut geworden Tobias  emoji_thumbs_up 
660,UgygwJkeR51F0ah4fyl4AaABAg.9KLnE3eTtsI9KM11km5RqF,UgygwJkeR51F0ah4fyl4AaABAg,Danke!
661,UgzeCf6yUPkNDDQwPIZ4AaABAg,SuS2hgFK7DQ,Hi teacher
662,Ugzyg8h-p7d4-OsMF854AaABAg,9ecyD5RNDAk,"why is it so hard for people to believe the wolf in this story but buy the jungle book, no problem?"
663,UgyKOLEZhXbnerhUCFh4AaABAg,9ecyD5RNDAk,"you're okay with the god Mars being involved, but the she-wolf part just HAS to be legend?"
